frame,keypoint_id,x,y,px,py,visibility
312,6,0.27020258,0.3569371,194,456,0.9690826535224915
312,7,0.35274106,0.35987213,253,460,0.73150235414505
312,8,0.30053964,0.37047148,216,474,0.8645321130752563
312,9,0.3496733,0.3545926,251,453,0.5968846678733826
312,10,0.31997463,0.3713336,230,475,0.7506063580513
312,11,0.2815684,0.43164617,202,552,0.9773043394088745
312,12,0.2441676,0.43136686,175,552,0.9818052649497986
312,13,0.30379078,0.49763194,218,636,0.9687216281890869
312,14,0.22180311,0.49966484,159,639,0.9772815704345703
312,15,0.29132944,0.5536126,209,708,0.9446728229522705
312,16,0.16342027,0.5566557,117,712,0.9540382027626038
313,0,0.30906862,0.33475885,222,428,0.9316818118095398
313,1,0.30831027,0.3287341,221,420,0.7525179982185364
313,2,0.29689205,0.33060622,213,423,0.9213940501213074
313,3,0.29974273,0.33238405,215,425,0.3378380537033081
313,4,0.2742767,0.33794752,197,432,0.8552689552307129
313,5,0.31298134,0.3603646,225,461,0.9444748163223267
313,6,0.2550339,0.36858836,183,471,0.9867005944252014
313,7,0.33919132,0.37212667,244,476,0.7514819502830505
313,8,0.22352587,0.40084267,160,513,0.9533421397209167
313,9,0.34377158,0.3577599,247,457,0.6789864897727966
313,10,0.22087298,0.40572882,159,519,0.9065293073654175
313,11,0.28699633,0.43837953,206,561,0.9790327548980713
313,12,0.24449815,0.43950003,176,562,0.9889927506446838
313,13,0.2902818,0.5037328,209,644,0.9718111753463745
313,14,0.2279781,0.5041348,164,645,0.9861093163490295
313,15,0.25766054,0.55679876,185,712,0.9434906840324402
313,16,0.15704802,0.5551835,113,710,0.9639638066291809
314,0,0.31287062,0.34723783,225,444,0.904327929019928
314,1,0.3117255,0.34226063,224,438,0.5991076231002808
314,2,0.30140123,0.34311423,217,439,0.9164279103279114
314,3,0.29941478,0.34644473,215,443,0.19636951386928558
314,4,0.27315503,0.3494481,196,447,0.8878562450408936
314,5,0.30430213,0.37180758,219,475,0.9118276238441467
314,6,0.24969932,0.37627465,179,481,0.9894582033157349
314,7,0.30776244,0.38490242,221,492,0.6398195624351501
314,8,0.21270753,0.400292,153,512,0.9716740846633911
314,9,0.3108629,0.35904628,223,459,0.5998836755752563
314,10,0.21613938,0.38357052,155,490,0.9385892748832703
314,11,0.28712934,0.44659853,206,571,0.9776579141616821
314,12,0.24666348,0.4470431,177,572,0.9919060468673706
314,13,0.2876396,0.51131976,207,654,0.9672377109527588
314,14,0.23504461,0.51068485,169,653,0.9888641834259033
314,15,0.2311704,0.5607665,166,717,0.9318023920059204
314,16,0.15718095,0.5587961,113,715,0.9659369587898254
315,0,0.31779835,0.35472757,228,454,0.9208558201789856
315,1,0.31289643,0.34846038,225,446,0.5714845061302185
315,2,0.30423608,0.3507231,219,448,0.9298285245895386
315,3,0.2967728,0.34961683,213,447,0.16050352156162262
315,4,0.27207223,0.35719985,195,457,0.8999296426773071
315,5,0.2968718,0.37820435,213,484,0.9337132573127747
315,6,0.25138122,0.38226378,180,489,0.9933300614356995
315,7,0.29071575,0.39667624,209,507,0.7390278577804565
315,8,0.20218597,0.40204868,145,514,0.9858761429786682
315,9,0.3004383,0.37489298,216,479,0.7120742201805115
315,10,0.21192813,0.38892704,152,497,0.968444287776947
315,11,0.28368762,0.45094997,204,577,0.9853391647338867
315,12,0.25132778,0.45288545,180,579,0.9953502416610718
315,13,0.30695835,0.506316,221,648,0.9769483208656311
315,14,0.2656263,0.5115229,191,654,0.9929214119911194
315,15,0.24406223,0.54931396,175,703,0.9543300867080688
315,16,0.16515385,0.5553028,118,710,0.9778979420661926
316,0,0.31533,0.35964084,227,460,0.930698573589325
316,1,0.31274852,0.35355318,225,452,0.6353838443756104
316,2,0.30151382,0.3551548,217,454,0.9371062517166138
316,3,0.30188242,0.35455632,217,453,0.2068551778793335
316,4,0.2708266,0.36036944,194,461,0.9036651849746704
316,5,0.30384082,0.38672945,218,495,0.940281093120575
316,6,0.24729899,0.38599324,178,494,0.9938699007034302
316,7,0.29779455,0.41969457,214,537,0.7373959422111511
316,8,0.192573,0.41000214,138,524,0.985325813293457
316,9,0.31858554,0.43707228,229,559,0.72019362449646
316,10,0.21721457,0.42383623,156,542,0.9685080051422119
316,11,0.28307265,0.45743093,203,585,0.9843190312385559
316,12,0.24725357,0.45781082,178,585,0.9949460625648499
316,13,0.304019,0.51214045,218,655,0.9728652834892273
316,14,0.27288696,0.5151795,196,659,0.9916192293167114
316,15,0.22487491,0.55153805,161,705,0.9468625783920288
316,16,0.17368872,0.55478513,125,710,0.9743509292602539
317,0,0.31260046,0.35975522,225,460,0.9347667694091797
317,1,0.31055656,0.35423717,223,453,0.6525335311889648
317,2,0.29871532,0.35512045,215,454,0.9351881742477417
317,3,0.30270073,0.35612556,217,455,0.2277757227420807
317,4,0.2691012,0.36016488,193,461,0.9006903171539307
317,5,0.30526385,0.3912779,219,500,0.9510484933853149
317,6,0.24807766,0.38550907,178,493,0.9947028756141663
317,7,0.2976622,0.4294775,214,549,0.7805507183074951
317,8,0.19761944,0.41172895,142,527,0.9872962236404419
317,9,0.3092634,0.45363712,222,580,0.7678835391998291
317,10,0.21275856,0.44318408,153,567,0.973732590675354
317,11,0.28012583,0.45982337,201,588,0.9857386350631714
317,12,0.24554624,0.45735556,176,585,0.9952998161315918
317,13,0.29688928,0.5168208,213,661,0.9717707633972168
317,14,0.27956504,0.5144844,201,658,0.9911036491394043
317,15,0.21237956,0.55488896,152,710,0.9387831687927246
317,16,0.1829568,0.5527119,131,707,0.9702489972114563
318,0,0.31160554,0.35957873,224,460,0.931369960308075
318,1,0.3104353,0.3542105,223,453,0.6457113027572632
318,2,0.29736465,0.35507,214,454,0.929282009601593
318,3,0.30540845,0.3565447,219,456,0.23223565518856049
318,4,0.26906875,0.36048624,193,461,0.8912633657455444
318,5,0.3092593,0.39184794,222,501,0.9501435160636902
318,6,0.24768251,0.38538936,178,493,0.9947073459625244
318,7,0.30070662,0.42917633,216,549,0.7867153882980347
318,8,0.19410148,0.41133323,139,526,0.9878827333450317
318,9,0.31227383,0.45171705,224,578,0.779451310634613
318,10,0.20859933,0.44492912,150,569,0.9755097031593323
318,11,0.28238654,0.45957336,203,588,0.9855079054832458
318,12,0.24592713,0.45685768,177,584,0.9952685236930847
318,13,0.29778507,0.51566017,214,660,0.9710173010826111
318,14,0.28494707,0.51267284,205,656,0.9909700155258179
318,15,0.21087065,0.5558346,151,711,0.9354211688041687
318,16,0.19290659,0.55343765,138,708,0.9689333438873291
319,0,0.3100174,0.36164412,223,462,0.7790367007255554
319,1,0.30802324,0.3570661,221,457,0.283969908952713
319,2,0.30293947,0.35680276,218,456,0.8415145874023438
319,3,0.2791985,0.3585701,201,458,0.19864019751548767
319,4,0.2799527,0.3583818,201,458,0.9623066782951355
319,5,0.24578391,0.38327494,176,490,0.9767667651176453
319,6,0.27024427,0.38414806,194,491,0.9974821209907532
319,7,0.20269315,0.41677302,145,533,0.7141245007514954
319,8,0.26869205,0.4210795,193,538,0.9891365766525269
319,9,0.21190153,0.44119173,152,564,0.6147780418395996
319,10,0.28249276,0.45315805,203,580,0.9561706781387329
319,11,0.23457704,0.4542498,168,581,0.98630291223526
319,12,0.24752462,0.4550863,178,582,0.9956698417663574
319,13,0.2612787,0.50881606,188,651,0.9420991539955139
319,14,0.27376458,0.5094564,197,652,0.9815225601196289
319,15,0.21699962,0.55455995,156,709,0.8284977674484253
319,16,0.21834353,0.55728686,157,713,0.9231427311897278
320,0,0.30840847,0.35802948,222,458,0.9183753132820129
320,1,0.3072799,0.35366088,221,452,0.5835873484611511
320,2,0.3006964,0.3532853,216,452,0.9219098687171936
320,3,0.2837264,0.35586193,204,455,0.2598794996738434
320,4,0.28171888,0.35468,202,453,0.9465962052345276
320,5,0.26657265,0.38282365,191,490,0.9840736389160156
320,6,0.27011898,0.37974277,194,486,0.9969682097434998
320,7,0.26461425,0.41998172,190,537,0.7770421504974365
320,8,0.24471378,0.4146141,176,530,0.9821072220802307
320,9,0.2783381,0.44196486,200,565,0.7078375816345215
320,10,0.24860819,0.44212285,178,565,0.9482497572898865
320,11,0.24469054,0.45305705,176,579,0.9871420860290527
320,12,0.25015298,0.4515826,180,578,0.9948084950447083
320,13,0.2564097,0.5043627,184,645,0.9554641246795654
320,14,0.27723926,0.5027711,199,643,0.982235312461853
320,15,0.2095614,0.55304635,150,707,0.8787171244621277
320,16,0.2401109,0.55315804,172,708,0.9369912147521973
321,0,0.3100902,0.35136414,223,449,0.7594983577728271
321,1,0.3086506,0.34595546,222,442,0.2662283480167389
321,2,0.30251473,0.34662542,217,443,0.7905786037445068
321,3,0.27074197,0.3473077,194,444,0.3086542785167694
321,4,0.28623274,0.34997916,206,447,0.9666227102279663
321,5,0.23498838,0.37422544,169,479,0.9853330254554749
321,6,0.28850877,0.37916,207,485,0.9970738887786865
321,7,0.19619411,0.40805036,141,522,0.7384427189826965
321,8,0.3049447,0.41762704,219,534,0.9781318306922913
321,9,0.21002805,0.4266569,151,546,0.5952064990997314
321,10,0.31634834,0.43867984,227,561,0.9146237373352051
321,11,0.2255403,0.44840103,162,573,0.9864605665206909
321,12,0.25897372,0.4503696,186,576,0.9945040941238403
321,13,0.25008044,0.501855,180,642,0.9469307065010071
321,14,0.2923434,0.50296915,210,643,0.9795352816581726
321,15,0.20835942,0.54971594,150,703,0.8571872115135193
321,16,0.24833713,0.55333483,178,708,0.9281238317489624
322,0,0.312525,0.34931692,225,447,0.7797611951828003
322,1,0.31094158,0.34341508,223,439,0.3764503598213196
322,2,0.30186957,0.34360602,217,439,0.7635752558708191
322,3,0.27836716,0.3452688,200,441,0.41921544075012207
322,4,0.27650657,0.34912232,199,446,0.906843900680542
322,5,0.23305789,0.37719133,167,482,0.9786502122879028
322,6,0.2938794,0.37559193,211,480,0.9917259216308594
322,7,0.18956321,0.41255635,136,528,0.8532891273498535
322,8,0.3043831,0.4048066,219,518,0.9631749987602234
322,9,0.2290259,0.42026585,164,537,0.7487025856971741
322,10,0.3084957,0.4207843,222,538,0.9069026112556458
322,11,0.23179176,0.44798717,166,573,0.9929975271224976
322,12,0.26965904,0.44617304,194,571,0.995625376701355
322,13,0.25802097,0.50986195,185,652,0.9889081120491028
322,14,0.29443473,0.5022836,211,642,0.9934298396110535
322,15,0.2119793,0.56125945,152,718,0.9724924564361572
322,16,0.24301183,0.55013084,174,704,0.9802027940750122
323,0,0.3203594,0.3489603,230,446,0.6034638285636902
323,1,0.3170524,0.34276932,228,438,0.20118333399295807
323,2,0.31224078,0.34300488,224,439,0.6039607524871826
323,3,0.27820507,0.34420288,200,440,0.3106258511543274
323,4,0.28972393,0.34795028,208,445,0.8777746558189392
323,5,0.23209357,0.37501433,167,480,0.9618330597877502
323,6,0.3038298,0.3743526,218,479,0.9868337512016296
323,7,0.19818671,0.41309595,142,528,0.7909923791885376
323,8,0.31666532,0.40508682,227,518,0.9528279900550842
323,9,0.23924269,0.4190344,172,536,0.6752185821533203
323,10,0.31959662,0.41278332,230,528,0.8849207758903503
323,11,0.23069336,0.44519973,166,569,0.9903410077095032
323,12,0.27583507,0.44422063,198,568,0.9942966103553772
323,13,0.26331598,0.5068868,189,648,0.9867256879806519
323,14,0.30053678,0.50224006,216,642,0.9925850033760071
323,15,0.2229943,0.5611069,160,718,0.9695969820022583
323,16,0.25144294,0.5547596,181,710,0.978830099105835
324,0,0.32930136,0.3483537,237,445,0.7161823511123657
324,1,0.32598147,0.341984,234,437,0.26963669061660767
324,2,0.31947967,0.3427844,230,438,0.7556106448173523
324,3,0.29246965,0.34394318,210,440,0.29260343313217163
324,4,0.29803982,0.34832382,214,445,0.9284992218017578
324,5,0.24921837,0.37563166,179,480,0.9537457823753357
324,6,0.31248647,0.37730095,224,482,0.9918085932731628
324,7,0.21722654,0.41214418,156,527,0.7102841734886169
324,8,0.3347191,0.4142188,240,530,0.9686663746833801
324,9,0.23980828,0.42568955,172,544,0.5973239541053772
324,10,0.33485994,0.43555847,241,557,0.914815366268158
324,11,0.24081889,0.4434751,173,567,0.9868485927581787
324,12,0.28027228,0.44359908,201,567,0.9943935871124268
324,13,0.28237042,0.50287616,203,643,0.9820361733436584
324,14,0.3155201,0.4994022,227,639,0.9928798079490662
324,15,0.23808345,0.5585372,171,714,0.9626606106758118
324,16,0.2651227,0.5540801,190,709,0.9792972207069397
325,0,0.3392855,0.34801292,244,445,0.6444523334503174
325,1,0.33494067,0.34227458,241,438,0.14440365135669708
325,2,0.3311865,0.34291902,238,438,0.7663280367851257
325,3,0.293424,0.34349975,211,439,0.19022326171398163
325,4,0.30912635,0.3463729,222,443,0.9755684733390808
325,5,0.25900668,0.3712085,186,475,0.9666670560836792
325,6,0.31285164,0.3754324,225,480,0.9964216947555542
325,7,0.23571,0.40944615,169,524,0.4675789177417755
325,8,0.32841414,0.4147312,236,530,0.9758638739585876
325,9,0.25632393,0.4280077,184,547,0.3320661187171936
325,10,0.33402795,0.43477002,240,556,0.8883998394012451
325,11,0.24587,0.44349426,177,567,0.9816229343414307
325,12,0.28190547,0.44552827,202,570,0.9943313598632812
325,13,0.28069797,0.50073063,202,640,0.9551615715026855
325,14,0.32603917,0.50218415,234,642,0.9866040945053101
325,15,0.24191763,0.5534097,174,708,0.9108636379241943
325,16,0.2867429,0.55740756,206,713,0.9626089930534363
326,0,0.3474082,0.35005698,250,448,0.6094210147857666
326,1,0.3429362,0.34438992,246,440,0.11079927533864975
326,2,0.33978072,0.34480682,244,441,0.7557424902915955
326,3,0.30117017,0.34597716,216,442,0.13448664546012878
326,4,0.3167113,0.348257,228,445,0.9755884408950806
326,5,0.26858327,0.37412354,193,478,0.9570132493972778
326,6,0.31808487,0.37733915,229,482,0.996187150478363
326,7,0.2640414,0.41505504,190,531,0.40019258856773376
326,8,0.33617282,0.4177522,242,534,0.9784619808197021
326,9,0.29322994,0.44060454,211,563,0.2920878529548645
326,10,0.3504436,0.44483107,252,569,0.897284984588623
326,11,0.2535607,0.44643027,182,571,0.9805864095687866
326,12,0.288304,0.44823074,207,573,0.9946140646934509
326,13,0.2838892,0.50331736,204,644,0.9527044296264648
326,14,0.33389586,0.5044104,240,645,0.9874958992004395
326,15,0.25412607,0.5564513,182,712,0.9098172783851624
326,16,0.31066063,0.56018865,223,717,0.9652238488197327
327,0,0.34960285,0.35443762,251,453,0.8615771532058716
327,1,0.34816518,0.3487588,250,446,0.26231467723846436
327,2,0.33890322,0.3492971,244,447,0.9242061376571655
327,3,0.31746164,0.35104862,228,449,0.10680262744426727
327,4,0.3132495,0.35328436,225,452,0.984748899936676
327,5,0.2936942,0.37870073,211,484,0.9692652821540833
327,6,0.3115848,0.380858,224,487,0.9980328679084778
327,7,0.30713105,0.41953522,221,537,0.4569064676761627
327,8,0.3260717,0.42226705,234,540,0.9899683594703674
327,9,0.33967242,0.4437983,244,568,0.41783377528190613
327,10,0.35351127,0.449335,254,575,0.9581058025360107
327,11,0.26334992,0.44852537,189,574,0.9844176769256592
327,12,0.27998856,0.44947505,201,575,0.9965709447860718
327,13,0.2933886,0.50555,211,647,0.9586207270622253
327,14,0.35014182,0.5059777,252,647,0.9918258190155029
327,15,0.24161947,0.560183,173,717,0.9179622530937195
327,16,0.32412767,0.56324136,233,720,0.9748384952545166
328,0,0.35545662,0.3596937,255,460,0.8285613656044006
328,1,0.35450813,0.35387212,255,452,0.2181970626115799
328,2,0.3437295,0.3544713,247,453,0.9009124040603638
328,3,0.32504195,0.35685128,234,456,0.09551341831684113
328,4,0.3151151,0.3592617,226,459,0.9811815619468689
328,5,0.29937285,0.38525498,215,493,0.9582161903381348
328,6,0.3133797,0.38741285,225,495,0.9967114925384521
328,7,0.31002805,0.42602572,223,545,0.367240846157074
328,8,0.32487455,0.42838997,233,548,0.9801835417747498
328,9,0.34040096,0.4504408,245,576,0.3392157554626465
328,10,0.34887215,0.45481712,251,582,0.9272052645683289
328,11,0.26645693,0.45372614,191,580,0.9807737469673157
328,12,0.28319615,0.45474735,203,582,0.9952817559242249
328,13,0.2897798,0.5075628,208,649,0.9617868661880493
328,14,0.36582565,0.5082234,263,650,0.9915984869003296
328,15,0.22976023,0.5627461,165,720,0.9403891563415527
328,16,0.34602618,0.5661855,249,724,0.9805708527565002
329,0,0.35515785,0.36206532,255,463,0.9086843729019165
329,1,0.35832152,0.35766107,257,457,0.5580722689628601
329,2,0.34565997,0.35739392,248,457,0.9193649888038635
329,3,0.34045333,0.36068323,245,461,0.3499357998371124
329,4,0.32157943,0.36226654,231,463,0.9351706504821777
329,5,0.3077186,0.39308915,221,503,0.9667989611625671
329,6,0.31424585,0.39110905,226,500,0.9957857728004456
329,7,0.29854172,0.43212557,214,553,0.756516695022583
329,8,0.3271066,0.43101162,235,551,0.9838374257087708
329,9,0.3436188,0.4452777,247,569,0.6769739985466003
329,10,0.35109684,0.45362967,252,580,0.9513053894042969
329,11,0.27027875,0.4581643,194,586,0.9845353960990906
329,12,0.28306562,0.45676214,203,584,0.9945163130760193
329,13,0.2923159,0.5131533,210,656,0.9760230779647827
329,14,0.36434174,0.5053774,262,646,0.9920483231544495
329,15,0.23943043,0.56839496,172,727,0.9511944055557251
329,16,0.35891345,0.56126434,258,718,0.9757079482078552
330,0,0.36442256,0.36495718,262,467,0.908820629119873
330,1,0.36717948,0.36066827,264,461,0.5462116599082947
330,2,0.35512,0.36059126,255,461,0.919663667678833
330,3,0.35098264,0.3633625,252,465,0.302329957485199
330,4,0.32983425,0.36491385,237,467,0.9282802939414978
330,5,0.32105133,0.39551577,231,506,0.9635053277015686
330,6,0.3166525,0.39149627,227,501,0.9957330822944641
330,7,0.31851375,0.43441176,229,556,0.7537678480148315
330,8,0.3192419,0.42751566,229,547,0.9849972724914551
330,9,0.36545742,0.44851595,263,574,0.6863678693771362
330,10,0.35372916,0.45341897,254,580,0.9558083415031433
330,11,0.28070924,0.45948094,202,588,0.9852697253227234
330,12,0.2883666,0.45783502,207,586,0.9949222207069397
330,13,0.29045343,0.5105832,209,653,0.9775241613388062
330,14,0.36937937,0.50516784,265,646,0.9927037954330444
330,15,0.23422529,0.5671941,168,726,0.9543708562850952
330,16,0.36490148,0.5635556,262,721,0.9774640202522278
331,0,0.36722767,0.36417946,264,466,0.9151033759117126
331,1,0.36942756,0.35976368,265,460,0.5593098402023315
331,2,0.35744688,0.35988942,257,460,0.9251953363418579
331,3,0.35280156,0.36276278,254,464,0.30194827914237976
331,4,0.33200386,0.36473587,239,466,0.9327084422111511
331,5,0.3229361,0.39639905,232,507,0.9657273292541504
331,6,0.3200089,0.39204016,230,501,0.9960612654685974
331,7,0.3234185,0.43650395,232,558,0.7588019967079163
331,8,0.32218188,0.42817402,231,548,0.9857850670814514
331,9,0.37229517,0.45087042,268,577,0.6895644068717957
331,10,0.3562571,0.45481563,256,582,0.957331120967865
331,11,0.27966672,0.46192726,201,591,0.9864729642868042
331,12,0.2890782,0.46012825,208,588,0.9953706860542297
331,13,0.28499374,0.5117055,205,654,0.9792659878730774
331,14,0.36880714,0.5074519,265,649,0.9933441877365112
331,15,0.22271293,0.5683774,160,727,0.9572886228561401
331,16,0.35749248,0.56649196,257,725,0.9789772033691406
332,0,0.37186402,0.36153966,267,462,0.8721843361854553
332,1,0.3736539,0.3572648,269,457,0.4388667643070221
332,2,0.36136335,0.35778517,260,457,0.8970592021942139
332,3,0.35512564,0.36034906,255,461,0.2574763596057892
332,4,0.3337677,0.3634658,240,465,0.9291303753852844
332,5,0.32391557,0.3939906,233,504,0.960681140422821
332,6,0.32185918,0.38794237,231,496,0.9953495860099792
332,7,0.31741157,0.4368004,228,559,0.7144158482551575
332,8,0.3165794,0.4219641,227,540,0.9834368228912354
332,9,0.37610817,0.4526294,270,579,0.6055600643157959
332,10,0.35721576,0.45237797,257,579,0.9429261684417725
332,11,0.28056115,0.46114516,202,590,0.9876840710639954
332,12,0.29027966,0.45902547,209,587,0.995785653591156
332,13,0.27786708,0.51459867,200,658,0.9790897369384766
332,14,0.3661159,0.51248455,263,655,0.9933304190635681
332,15,0.2124956,0.56853473,152,727,0.951973557472229
332,16,0.35427186,0.57017374,255,729,0.9760836362838745
333,0,0.3754843,0.3604532,270,461,0.8731911778450012
333,1,0.37662044,0.355866,271,455,0.4301918148994446
333,2,0.36558014,0.35651416,263,456,0.9004814624786377
333,3,0.35519838,0.35841522,255,458,0.24642139673233032
333,4,0.3368081,0.36180317,242,463,0.9333166480064392
333,5,0.32344455,0.39184052,232,501,0.9600501656532288
333,6,0.32425788,0.38788223,233,496,0.9954381585121155
333,7,0.31683856,0.43547025,228,557,0.7096102833747864
333,8,0.31797227,0.4240933,228,542,0.9837480783462524
333,9,0.37291664,0.4512988,268,577,0.6035829186439514
333,10,0.35688764,0.45136705,256,577,0.9442145824432373
333,11,0.28319195,0.46214613,203,591,0.9878647923469543
333,12,0.2934429,0.46081305,211,589,0.9959167838096619
333,13,0.27701733,0.51696956,199,661,0.979197084903717
333,14,0.35721284,0.51697505,257,661,0.9934182167053223
333,15,0.21306169,0.5690517,153,728,0.9521158337593079
333,16,0.33940768,0.5731093,244,733,0.9761660695075989
334,0,0.3787278,0.35772437,272,457,0.9078394174575806
334,1,0.38003185,0.35295206,273,451,0.5095195174217224
334,2,0.36820248,0.35364258,265,452,0.9241777658462524
334,3,0.36035615,0.35524395,259,454,0.26794496178627014
334,4,0.33836287,0.35859364,243,458,0.941517174243927
334,5,0.32938775,0.3890849,237,498,0.9698958396911621
334,6,0.32514694,0.3850955,234,492,0.9964536428451538
334,7,0.32450408,0.43151498,233,552,0.7639670372009277
334,8,0.31789932,0.42173162,228,539,0.986812174320221
334,9,0.3787946,0.44312972,272,567,0.6720501184463501
334,10,0.35452604,0.44975558,255,575,0.9557474851608276
334,11,0.28692308,0.4606008,206,589,0.9905561804771423
334,12,0.29331976,0.45917654,211,587,0.9967443943023682
334,13,0.28106487,0.5154729,202,659,0.9831284284591675
334,14,0.35538894,0.5149175,255,659,0.9945324659347534
334,15,0.2200019,0.5697697,158,729,0.9583072662353516
334,16,0.33596087,0.5726367,241,732,0.9790289402008057
335,0,0.3813621,0.35188448,274,450,0.8959239721298218
335,1,0.38256535,0.34734845,275,444,0.4605346918106079
335,2,0.3721672,0.3477035,267,445,0.9150155186653137
335,3,0.36047637,0.35006624,259,448,0.2526478171348572
335,4,0.34280553,0.35282207,246,451,0.9405702352523804
335,5,0.33141705,0.38356814,238,490,0.9698655009269714
335,6,0.32528916,0.38114205,234,487,0.9967849254608154
335,7,0.32561514,0.4254675,234,544,0.7721062898635864
335,8,0.3132321,0.41954398,225,537,0.9889107942581177
335,9,0.38106203,0.43996343,274,563,0.6861305236816406
335,10,0.35708085,0.44826388,257,573,0.9617066979408264
335,11,0.29397687,0.4574148,211,585,0.992241621017456
335,12,0.29859525,0.45666146,214,584,0.9974492192268372
335,13,0.28829664,0.51407635,207,658,0.9859965443611145
335,14,0.35341945,0.5143169,254,658,0.9956563711166382
335,15,0.22515738,0.5693902,162,728,0.9645128846168518
335,16,0.33019993,0.57334304,237,733,0.9826867580413818
336,0,0.3843226,0.34848255,276,446,0.9108923673629761
336,1,0.3857232,0.34352034,277,439,0.5151253342628479
336,2,0.37393537,0.34374386,269,439,0.930604875087738
336,3,0.36523718,0.3455237,262,442,0.25347253680229187
336,4,0.34214932,0.34818152,246,445,0.9437623620033264
336,5,0.3349442,0.37961793,241,485,0.9664896130561829
336,6,0.3270627,0.37713626,235,482,0.9962247610092163
336,7,0.32701114,0.42333117,235,541,0.738823652267456
336,8,0.31894377,0.41767287,229,534,0.9861050248146057
336,9,0.37938452,0.4358836,273,557,0.652535617351532
336,10,0.3626014,0.4421752,261,565,0.955112636089325
336,11,0.29694164,0.4544906,213,581,0.990395724773407
336,12,0.29857168,0.45359144,214,580,0.9967634677886963
336,13,0.30059502,0.5113698,216,654,0.9844240546226501
336,14,0.35587886,0.51138985,256,654,0.9950996041297913
336,15,0.23012805,0.5678571,165,726,0.9640013575553894
336,16,0.31982312,0.57151073,230,731,0.9822806715965271
337,0,0.38577765,0.3414335,277,437,0.8388606309890747
337,1,0.3858433,0.33671743,277,430,0.3507751524448395
337,2,0.37711212,0.3365227,271,430,0.8667144775390625
337,3,0.36303523,0.33978325,261,434,0.17420339584350586
337,4,0.3483194,0.34160966,250,437,0.9042988419532776
337,5,0.33685878,0.37380594,242,478,0.9357823133468628
337,6,0.3294741,0.37221104,237,476,0.9941462278366089
337,7,0.3296564,0.41662994,237,533,0.7057604193687439
337,8,0.3195706,0.41382265,230,529,0.9865975975990295
337,9,0.368296,0.43387643,265,555,0.6774674654006958
337,10,0.35624096,0.44239864,256,566,0.9649273157119751
337,11,0.301566,0.44823304,217,573,0.9877673387527466
337,12,0.30214122,0.44761705,217,572,0.996336817741394
337,13,0.3110458,0.5068696,223,648,0.9834787845611572
337,14,0.35147226,0.5091931,253,651,0.9953200221061707
337,15,0.2331836,0.56151116,167,718,0.9669180512428284
337,16,0.29430965,0.5706654,211,730,0.9847654104232788
338,0,0.38846236,0.33790225,279,432,0.8488686084747314
338,1,0.38841528,0.3330307,279,426,0.3764413893222809
338,2,0.3796195,0.33260354,273,425,0.8726969957351685
338,3,0.36604115,0.33485642,263,428,0.1754867434501648
338,4,0.35022867,0.33638993,252,430,0.899501621723175
338,5,0.34002313,0.3677947,244,470,0.9318029284477234
338,6,0.3301585,0.36547193,237,467,0.9931259155273438
338,7,0.32778597,0.40948305,236,524,0.7122722268104553
338,8,0.3189501,0.4042635,229,517,0.9851933121681213
338,9,0.36324313,0.43063173,261,551,0.6994548439979553
338,10,0.35655048,0.43531471,256,557,0.9654983878135681
338,11,0.30589852,0.4438301,220,568,0.9847059845924377
338,12,0.30259833,0.4431955,217,567,0.9951885938644409
338,13,0.3321177,0.5009969,239,641,0.9782915115356445
338,14,0.3571976,0.50278634,257,643,0.9935598373413086
338,15,0.25504,0.55641073,183,712,0.9566001892089844
338,16,0.28992963,0.56463444,208,722,0.9793901443481445
339,0,0.39375687,0.33477372,283,428,0.8507149815559387
339,1,0.39362225,0.32898968,283,421,0.3839643895626068
339,2,0.38376436,0.3296329,276,421,0.8835768699645996
339,3,0.37265804,0.32983202,268,422,0.19344136118888855
339,4,0.35476843,0.3337549,255,427,0.9175729751586914
339,5,0.3478677,0.36357376,250,465,0.9409704804420471
339,6,0.33694687,0.36117664,242,462,0.9934365749359131
339,7,0.33172116,0.4085843,238,522,0.6794722676277161
339,8,0.3188329,0.40055752,229,512,0.9819067120552063
339,9,0.37560123,0.42765847,270,547,0.6168546676635742
339,10,0.36384332,0.42938796,261,549,0.9495640993118286
339,11,0.31268308,0.4417923,225,565,0.9841489195823669
339,12,0.30881816,0.44103092,222,564,0.9947104454040527
339,13,0.335245,0.49985224,241,639,0.97380131483078
339,14,0.3668287,0.4990216,264,638,0.9917980432510376
339,15,0.26753795,0.55816305,192,714,0.9420205354690552
339,16,0.31268457,0.55952215,225,716,0.9714733362197876
340,0,0.39530736,0.33140516,284,424,0.8359856009483337
340,1,0.39551175,0.3257594,284,416,0.3465985357761383
340,2,0.38707453,0.32621795,278,417,0.8618164658546448
340,3,0.3743459,0.32682395,269,418,0.19047461450099945
340,4,0.36091045,0.33010837,259,422,0.9080172777175903
340,5,0.3533894,0.35966778,254,460,0.9467355608940125
340,6,0.33832914,0.35892972,243,459,0.9945210218429565
340,7,0.33867437,0.40490493,243,518,0.7393309473991394
340,8,0.31727347,0.40073794,228,512,0.9871962070465088
340,9,0.37913865,0.42573875,272,544,0.6925743222236633
340,10,0.3659653,0.42820367,263,548,0.9645919799804688
340,11,0.3228625,0.43988305,232,563,0.987848162651062
340,12,0.31500685,0.44013453,226,563,0.9960766434669495
340,13,0.34723014,0.4977835,250,637,0.9768201112747192
